wss.1004f30be305f33d28a1548e344f0e2e	0.015031646
wss.7eac9185f94e7be35fd682b25025f90d	0.024035659
wss.7eaca9a2ff3a8bda79c6dd4823b456a9	0.047551287
wss.7eaf212097293229fd3456bfc7553c94	0.028698848
wss.7eb16e4b46f4d3086e2b6c22bceebe56	*
wss.7eb94d259b560d24f1783a44a88d6274	0.028259411
wss.7ebbe5e7d05da436f926435cc723d8ad	0.003548042
wss.7ec70436fb942957f8e7f2c38fe37243	*
wss.7ec92c339fb0a57eb1cdfc15177db4af	0.064493936
wss.7ecc6a361de0128ec8de11d571206924	9.28e-05
wss.7edd38a23f10ed55623d10a210f40a3f	0.030744025
wss.7eddb52d83f3d48eee5580e1b1723da0	0.014527839
wss.7eea1028151a94d2b330d218c8e99f9b	0.034456811
wss.7eed749ec4a3e391289014a3a9ce92	0.018166133
wss.7ef036a41e1b9e2aac00fd1150223027	0.021378468
wss.7ef29f8a7a132c46e0afa7d1aded497	0.02621663
wss.7f0093869c575739e9ae0d2c6c7a4f04	0.01663984
wss.7f03445e003b692f3fd0acbaa54efdfa	*
wss.7f0ac8c0f541ce3e6dcfc35990eb3ea1	0.042220702
wss.7f105e033db0415b1cd8375f1cc88348	0.049943043
wss.7f20daa4952b5f5a61e2803817d42718	0.015458841
wss.7f2a0afabb58d7c2d2e5ccd46df5bcdd	*
wss.7f346d427cc6f83035836c728d324152	0.027961714
wss.7f3562432f02b8a897d3ea932731fd42	0.032972435
wss.7f3791a9931ed296d9b40382485f92	0.025565708
wss.7f416248bb57f1c0598f1102685df4cd	8.21e-04
wss.7f48a40e81e41aa3f69588174903070c	7.69e-04
wss.7f5087c6ab52964eebc926fdf24ccc33	*
wss.7f518fe982aae1b5940c8a2639c8747	7.08e-04
wss.7f5bc32085dfbbb88e7662971dc736f	3.69e-05
wss.7f60e19e4f1b7b92f08c6efc59ec3825	5.37e-04
wss.7f61e44bc06805a6902fd4061dc1e02d	*
wss.7f63456ffe3d112e3321831d2245cf06	*
wss.7f68a0f48f72b6bed810b14a81e12eca	0.027725062
wss.7f691e0ea1e529a83a26deafa9169642	3.72e-04
wss.7f6da8319e9b5bba8ef3a5cb3c9c59a6	0.006705088
wss.7f6ddb13d3b8c07c1c19e7863a1c200b	0.012963936
wss.7f6eefb58df3952e11b6659a0446b6de	0.039844412
wss.7f730baf68bbf8e79849e26e0fc388ed	0.043692336
wss.7f77a58327a45b3a1fd419dd9b9636f7	0.0024896
wss.7f81a942c7f8fdb242ca7cc070f21ed3	0.028067544
wss.7f831b6a08332458f1783a44a88d6274	0.057795128
wss.7f87a7ea4ac43a11adb0be2c5e975d8e	*
wss.7f87c2d69678e4b786f83b8ca78f942f	0.02526025
wss.7f89a0e62255f47865f840ce6f206a6d	*
wss.7f89aa58aa77ee0028a35028fcddd52	0.025487153
wss.7f958d2487a826bcd11510e8e4b5518b	0.053497427
wss.7f99541654dc752d5cb28c0f100d2c5	0.002593113
wss.7f9ebae9309213af975263a7f1c33b3e	0.01601305
wss.7fa4f8f1861b09b8d6b7533e3a2167cd	0.024351588
wss.7fb550f4da6677cf3c80c69df1be4680	0.047373033
wss.7fb6049c54bca61895fab40439a8e375	7.25e-05
wss.7fb7a28b1ee4e9715eead856a4605937	0.048052608
wss.7fb8fdbc8c32dc2aad6d7e3d5c0179fe	0.024889083
wss.7fbb5bb76b0058be972398ea2df8e7c2	0.015152499
wss.7fbc172f2365fc6ac7c51d4ea74651a7	0.031994452
wss.7fc7536e3cf511c343e585532d5eb626	0.028240997
wss.7fd938d174a81474b4aed946870413c3	0.029893432
wss.7fe270a9cb7621ed157bba5da16c1cd3	0.027240738
wss.7fe6223d1b29a0b6b546aa7c48b3dfb5	0.021962382
wss.7ff30edaf58db82d7923e9681dcda2b2	0.01795255
wss.7ffe6bb6e47960c621d25a6a55757584	0.027292711
wss.800365219099c167e44e3c724db889f	0.038690064
wss.800552db50e7f0da9599371049c32d38	0.02550262
wss.8006e3cb3ba934a05b977412e02c412c	0.024733233
wss.8007344358703f62d26c7f75d64f049f	2.40e-04
wss.8010191bdd123581a7e0a9557e913c86	0.028303257
wss.8010b1ce4e4b1a472a82acb89c31cb53	0.031115558
wss.80113fcd268e9ec1ff39bc46d08d7bbf	0.02314531
wss.801418d073795539ddb3d1341171fe71	0.01868917
wss.801b1a02bb7225a1cb785c160642ee24	0.041262767
wss.801b2671bc5ae7cdf5495fc95e16b66c	0.010103606
wss.802134affda120ae95741efb2dbe17e5	*
wss.802627f94f7b36a882ec48ff3a4fe07c	0.017003536
wss.80283236bf2d152a98910e50f05b8001	*
wss.8029c2527230111aad1d789f3b2120d0	0.019215949
wss.802b6a8bcbb94e3a9e96b16876739f0b	0.001477759
wss.802c2b44b5dbdfb6998ab6e8db461cc0	0.023550922
wss.80302eee16d4e9da384368499a680cf1	0.045721608
wss.8030e04cf9c19768623a7f06c75e0539	0.023419091
wss.8031a85ece37f223b5edf94cfe57f2d	0.02430295
wss.803468dff724b1489d519f8d3ff7d49a	0.014740732
wss.803799ab2024d7bf6811e87c02909b0a	0.001093107
wss.803df94ed4fdbdf5c0c0e5cf6aa955c	*
wss.804392005727a4e3a7e870da1ab2a36d	0.019693213
wss.8043ff469c9bed4d48c575435d16be7c	0.025292341
wss.8044ce302b942f3a1eaca3a40b72810b	0.014071556
wss.8056dddbcffc8cdcd4730b65b6da481a	0.025307997
wss.80576384748a683f77bbb25ba37b6605	*
wss.8057ca7c19a1457ee3f7a74e12a274ef	1.30e-05
wss.8058cf0c6c8905350260396a831ec80	*
wss.805a91764205febc4b65949733e3dfe8	0.020180827
wss.805a9bf3d265c408d9869786ff7f6a46	*
wss.806a00311afae8e9397a5ce25ba881c1	0.023442865
wss.806bce1a95268006ecd7cae46ee113ea	0.030176331
wss.806f448672b03c9b2597758871e1430c	0.025255373
wss.806fe5ab3145ce01df3253a9a430e4d9	0.001900303
wss.80744be4fd6d1a6cf46d6fc43de3fc46	0.011856314
wss.8074afcf6a37f4147e9151ed018cea4	1.47e-04
wss.807620fed80ead9672160feea2b67fe8	0.061314118
wss.80831067a41d177cf5ffdb0aeb1f3ee	0.006013488
wss.8084e816c2e2b07dcb2a965e75be701c	0.025758005
wss.808944b14b2910fc724d867867ccd9fb	*
wss.8089eb480b6b936f2c94a273e3157827	*
wss.809307d04ffd3fe5650ef5c65206a324	0.008817248
wss.80968124315c8b131f6a5b0146bf3030	0.025478059
wss.80982ab523bd3ad35c7200259c323750	0.006733071
wss.8099b9d546231dd27b9c6deef486a7d8	0.057161434
wss.8099d779c957858fc3bd8a50acfb9801	0.026934582
wss.80a1f607ff23e14fc92f4a617bd8024b	0.025181132
wss.80a7d17213e3a8c1a135fa94af02bdec	*
wss.80afc86e8a3179bb8d416f859ef1488f	0.001735257
wss.80b3fb6bae282ec24ca35f9816a36449	0.025244671
wss.80b66058b5cc420261179e7ef17bf7b5	5.57e-04
wss.80b992a9a18fa1bb2cb61402a7aa5800	*
wss.80b9f10701e7c0298d5fc0473d00a1c	0.022132393
wss.80c217f6270593e3fd973a6d6072c0e2	0.021218886
wss.80c308e625b0f69153f43b48d21615e	*
wss.80c8fcbc5f53c402162cb7009da70820	0.016996142
wss.80d3f59a24d8ca5bd2642d1110fc45b5	0.022090414
wss.80d86a40527fd0a7edd4171cd40b3feb	0.038655039
wss.80de41fec631bf8079327dae288b3e1a	0.035281266
wss.80de941f8df133b0388fc6d898204358	*
wss.80e1664718eac83cb362845c6edb57fc	*
wss.80e974616ace741cd0e385a691ce70	0.01959206
wss.80ed10cc9ebe4c8fa9ab3b056565010b	0.119616381
wss.80ef54ba4b876160398968fd209b2972	0.044119203
wss.80fb23fba7d0dbbdf357c11f92d21a9b	*
wss.810f3f86c3e160a5bff15b656f256f05	0.03495563
wss.810fac004670692fe9d7a3dffbf25100	0.00519926
wss.8123f469a08a88e7761dc3477e65a72	0.014806015
wss.812640248635cc1049420c3c4ef93162	3.20e-04
wss.8127d2e8d37351f87c30e0e81befa295	0.027551507
wss.812cb154c9f53d6c5673ef9bd83de682	0.018380509
wss.812f1cbea6093044e3f7a74e12a274ef	*
wss.8135c2fa90bb3d2cd46f60ef67edc288	*
wss.813db3a76e1a45c4b2a96d38f7877da5	8.99e-04
wss.813f84c21a081253c02e349cb722a77a	0.00179933
wss.813ff6d532bb93ce45fd3772703dc9ee	*
wss.8141825d338cdba85cf1f42d78d18caf	*
wss.814ee1db103a369d2f9f1429cfcfb0ad	0.003321658
wss.81509d83b600f9b573ab7b7128d466a2	0.002317151
wss.8150d4e919381c64e1ecc02d6acf021b	0.056198466
wss.8162476d513db3bfbd5f1428a5e5da8d	0.037847738
wss.816e0396b20deb65a402929e011e5130	*
wss.81738fcd36ca27a391c352d02061b3f7	0.011334924
wss.81770489eb2f7a7cb88a58b5e4ba9ad	*
wss.817857fd1c91432ff0a2c5c780d5ac2d	*
wss.817c0b1b85437923e7321f25048c6142	0.021514283
wss.817c28591740e6e635836c728d324152	0.016048316
wss.817c4bfb5247895f15542f1d95083849	*
wss.81870258fa50fc5e27306a3d9fb15d2	*
wss.818ec34e2af449eab3294d5491c4d2f	*
wss.81a3211c23e49d7739d900aac4aa1cce	0.076154961
wss.81a374aa49848e9db09cdbba2575f513	0.004950495
wss.81af64c7a02b2499d3812a65c754d20d	*
wss.81b2ce7d719326c8fd54367fe37b16	3.58e-04
wss.81bbf3134d1ca27a58449bd132e3a3fe	0.039015531
wss.81bcd8194805d96582f1a9a18373267a	0.014946437
wss.81c66b56536f9d4e67ccf4016f348ad9	0.008442633
wss.81d289cf00a544f62d9fe390e23fd20f	9.14e-04
wss.81d2e6eb0768c15110145cc1b33dac39	0.00775178
wss.81daa08f82679c62df796ae258139304	*
wss.81dd9a7fd628838ee3bc44bb1006d615	0.014822141
wss.81dec5a50d26f1dff04bb0474a98ba2b	0.04202389
wss.81edb72f410ef300ba90b73e3b3ff3a8	*
wss.81f049a3410c8d295833b7f8c91b5b48	0.017997265
wss.81f0ead00acd7c15dab8b525f98c6502	0.00903905
wss.81f1ac4d9c29025a36f739eb863924d1	0.025038093
wss.81f53b562559d041756f60af60c59605	1.32e-04
wss.81f8f567114cbe90a233faaf58ba0f5c	0.00212288
wss.81fd3be328e1db75bf308259d3a6249b	*
wss.81fd4ab44df90d8ad84b8ba651dfb8ac	0.040160673
wss.82048d15c5378272832ac42b9c4715fb	*
wss.820682f4224f80231c19e7863a1c200b	0.018329779
wss.821316d050fb993b1dcb4e3497cb68d4	0.007639705
wss.82187881e215be7fe4b1ed05f576970b	8.47e-04
wss.821c4789edfbcdda84a6218346f27787	0.010631804
wss.82267e9766dabdd653fd2f31e6ee4fc0	0.008778654
wss.822688a303b7c9d0d6944324b21393b5	0.016780188
wss.82297158372874094cb12840daec404	0.001392534
wss.823219c03b02a423c1a85f2b9754d96f	0.024218307
wss.823cc18b733ac8a48cf81ab525da5640	*
wss.823e0ffaf2b47fb27f45370489ca3156	0.026518157
wss.8241b4b6fa7785504a44340bf227e40	0.037354985
wss.82460a80f6e9cd8bb0851ce87f32a267	0.025618822
wss.82480042c45be004f34df99d05922988	5.54e-04
wss.82527615b3b46d36d3b929de00df3943	0.012897156
wss.825adb49f4525ad125c8d3c1b3ef7c95	0.020459115
wss.82675e1a9cafb5fa2662409120160a57	0.036825756
wss.826a4530bc6832c437d43e094da89ace	0.023473568
wss.826b18241c9c2fa83eeddbccbf885e99	0.025177042
wss.82707cb29ebb39e44c0e75031159cd3c	6.95e-04
wss.827475a4470d7d1fe86e8111763264e	0.044759552
wss.828594cb739adcf235836c728d324152	0.031980012
wss.828d1b43814fc98c93b89bfd41acaad0	0.061863186
wss.8294a22ef7170c033ccb253185652165	*
wss.82979f3a00ca7b5b0003dd98e70da8e	0.023731762
wss.8298a23e781261b2b73b721987a4f9d	1.29e-04
wss.82a0ba979f437d0730d32956603b1f19	0.029847952
wss.82a1545cc0b3227ede650492e45fb14f	0.028215718
wss.82a168f7c5b8899a79368d1198f406e7	0.018147946
wss.82ac145a471e406f35836c728d324152	0.019230944
wss.82b9111b3232904eec3b2e05ce8fd39b	0.015652357
wss.82be6ebb758ab80803e8b177cdfdfb	0.031687057
wss.82c0da526314cd4dfaa6a731a795fa25	0.048732897
wss.82ca3803ff56a684e902acf138e668e2	0.022892508
wss.82cefc73d1ad85e7a2d0d0949f0233b1	0.016286596
wss.82d026642efd0bccc5e27164beb3781c	*
wss.82d25519070e3d5d6f1ad7def14e2855	0.016173187
wss.82d41593c2312575d41bd55b2b039aa	0.010047031
wss.82d41dbec488fc762a08194fd3f4120d	0.092636215
wss.82d567ba58024c5cab0b172d4dea80cd	0.031970982
wss.82d688dc2943b9fffc69f56958b7ca9d	0.016756728
wss.82d8391c62e197161282d4d9178caa92	0.002932422
wss.82da722a93fa6686cbcb65ee2678d047	0.030968289
wss.82e26830f3822c7587ed298c5beca12e	0.0307877
wss.82e511db9c78dba0dbba3efff716f351	0.062157838
wss.82e5e28ef16e8bca29c13609b1b28a33	*
wss.82e636e0d6505790f7892a51f9c5e9f7	*
wss.82e7cf38cd8894fcfb9daed3fcd5f1b9	*
wss.82edd31783edc77018a5de3a5f9a5881	0.024151555
wss.82efd3fc01b0c6f34500047017815f5f	0.025885574
wss.82f323529563fca65706d1c54190f27a	0.083040308
wss.82fdc061376307a99629dba60983a97d	*
wss.82ff5d6c758ae35d18ca2b0c0c41981e	0.002848962
wss.830285a269a59ea498fc5f87a7f37aac	0.018102055
wss.8302f9cd5e454de85d878ba9ec3c0d6a	0.024263055
wss.8304302c8b4179ba98d5fc0473d00a1c	0.025598242
wss.8309e710832c07f91082f2ea630bf69e	0.037373756
wss.8309ee3f60983735c9fb11be9be46c4a	0.026329173
wss.8313a12b1b1ce33a2ff696bfaf870ce	0.004867453
wss.831fcd293080869ba5afb990da543822	0.059724873
wss.83215aac91958278ee2b478fec745c0a	0.008654791
wss.83260a9b58d7bbfc35836c728d324152	0.026030751
wss.832c41c2f8974ec8de5ae1c2dccad719	0.029688282
wss.832cdc6b8197b2bccf6ede117dc51e3d	3.91e-04
wss.8332045fca7a06c6a993c21df977db95	0.088520724
wss.833350ce7b35371f9b94635237f2bb11	0.004117938
wss.8338a18d589c26d21c648623457982d0	*
wss.8338bf88c4b374ef366681b1be8d0c0d	0.006500778
wss.833cf0929af4ee98f2f9e3cfb1c6971a	*
wss.83493f5bd64fce6f8263ef2da4c4e63f	0.024734409
wss.834f0fbcc44a87f5824080f516909671	0.040357185
wss.834f8ca3fdeae0a2524dd35a546a4c2b	0.028169958
wss.83521cc44e7e940a7168cf2bbe832657	0.047281843
wss.835270dfe61c470f121859336e292a5d	0.020039038
wss.835482e5c659ea2b4faf890907a2f219	0.001036263
wss.835a43d408d757dc795cea725701f37d	*
wss.835d3e4cf591ad35e53644a675fa445b	0.052042468
wss.835f94a1d33ac78bdd7f1cd6f7ae0960	0.019752738
wss.8361e67248bf5b8391e33af9e1f3def4	0.030070937
wss.83625de934bfb9cc47fbeb4aec186db7	*
wss.8367ffab27bf74475fc48afee309ebd5	0.001281147
wss.836e349cd8215e61e96bb172743aa7f	0.027095827
wss.836ec249048214a6c8724d5673a063a6	0.028581776
wss.8374c89c1c695a2a7d70172a29ade99a	*
wss.837b929c0e1e600495ff232cd38210b4	0.015248297
wss.837fd57a1794e5673645e4b10c30ac4c	0.016889176
wss.838078d6db504c0b65d3c9e33375a5b6	0.013636556
wss.8383faef0b7d9baf5b62a49c19c16258	*
wss.8385d5c74fd90ddce95e8a5faf311c2	0.049441601
wss.8388c3768d0fea210bc2436075f6a52	0.06099975
wss.839923a17af633dfb29a5ca18b250f3b	2.94e-04
wss.839996ad49bfe12aaee45fb27ad3a6fe	0.023201788
wss.8399da45a54688d6bb9760cf9cd1a953	0.034326833
wss.83a4d0bf396b11431724106da18f509e	0.028428135
wss.83ad6d967cf17a985b3b9c71b7cfbff7	0.019135103
wss.83b080e6ea2a46242974cfd5336a9b09	0.001761708
wss.83bb21588d47ac57438d8caa9ae106fa	0.014548113
wss.83be8773a6f0abe9eb65e4b964e1175e	0.023751109
wss.83c14d34da7f6bc293e4418e4108eed8	0.018511099
wss.83c33ab5e108f688657bf7ec906f4721	0.003086857
wss.83c522676fe2156d4d81f862d32f51b3	*
wss.83c891c8b088c4d85ff66405271f66a	*
wss.83cb9de7071ef25a6ef3e946e96cc65c	0.00118514
wss.83d32cce7dcba1fcefa74f1d0bc6e6	0.001292136
wss.83e9b444f0c80f1b984073992e3ee8e4	0.00641381
wss.83ecec98acd12e53ab1be941467a2a97	0.025280964
wss.83ef19485665ee30e4e346ee2650d150	*
wss.83f2cee4d77ca319dc0163486e582879	0.001087592
wss.83f4416fec233ef03f8555baf2cd176e	*
wss.83fd038152fca4ba1c5fa3821fb8a849	2.29e-05
wss.83fd0b145f76fb012f81cb887dc35578	0.028193933
wss.83fd5e88eca47f1dab298e30fc6f45ba	0.001176066
wss.840758e5d2a8940b18a93a45bf780820	*
wss.841082ec0a936a16a4bec68446bb57f4	0.027034226
wss.8412ac88f406bd5cfcace4d823343363	*
wss.841f48a81cf3f066ac00fd1150223027	0.028389842
wss.8421fd68fddd2a033f40a91f25bb93a	0.03077617
wss.8422870b0a65255d5cae1a083183a237	0.028336747
wss.842be31d76d29df0a00888d2bacdd893	0.018690334
wss.8432562562f105887b6fd5468f603b31	0.002765261
wss.8434d2ff05ca02e3321831d2245cf06	*
wss.8442df5146f188a925ebd1cd0b422e32	0.016342969
wss.8443e78e90b5d570c5d53cc7b2198d17	*
wss.844516b6fe304dafe36f6f37ca7926	*
wss.84457e1cd572678623f8c03ebe588da7	*
wss.8449704b3c3c290ec5243a0ab191990d	0.047136928
wss.8453117c22ebe25d88624c93b983f2d9	0.016912847
wss.8456c4a8189a91fb27eb00c151c6f711	0.241257662
wss.845b1b9b88f5c67d3278d5af88d77dcd	0.025032616
wss.845dd97b556b998dc8bcc0fc0c0f48e	0.018089776
wss.84693d928bbec2d18b14db3b83de9ff	0.028396399
wss.846b6c8cf241ce2648d13901d1f48e04	0.004062241
wss.846e7fac903327b0d8814ed1cbe26cf0	*
wss.84773a773c613e15fa77e1d5896961bf	0.024124684
wss.847c29f54d8d4e77e074517a246f1e65	0.018654839
wss.84834d0773ae14cab2c2cd006d206129	0.021376292
wss.848427b0dc5d8c4f1783a44a88d6274	0.026798847
wss.848c906bf614f4e9c53df9766d8795e	0.003601595
wss.849c1f116afb9875850130934a5671bf	0.045166279
wss.84a354fd068a410d40719bb3f7e29ad5	0.01849895
wss.84a5bf717b623ece8da545fa685466d1	*
wss.84ab363e60b9bd9185d624cfcd9a37a7	0.032476687
wss.84adb1e10894013b66e189d791440661	0.038328994
wss.84afacef6e1bb845fc5a6a6856432614	0.100876387
wss.84b8a4ddd17bb2ba8ef81c93477d48e1	0.037496499
wss.84c2dd765877d5f553b4f77adb46c92a	0.004156398
wss.84c52a5ac0f8d1d060ddc468fe733ed1	0.023202408
wss.84c96dc5513c3b76da08dd12e47a5a17	*
wss.84d40caa5f61e052a12915a8b04b1ca	0.047621818
wss.84ecb4d4cad7e00370a43c2d978e502e	1.201912599
wss.84ee4277a86c173b8c4f202fffc87396	0.014355727
wss.84f077e2fc3af5c12576e7f76f328cc5	0.019852632
wss.84f36e38ea74c74f2f970e6d65803d5c	0.038758624
wss.84f3f1dec806b1df82e8c06333eee87	0.019417819
wss.84f45a5c3f9de48ae1c30bc7caf261be	0.028671662
wss.84f4ee7426b2316c18df1f1b70b4f41f	0.001779569
wss.84fb2bea1b0b6701dd3adf3090c701f7	0.005069156
wss.84fbbbbd32a62581727ae3c2f4a1a1	0.051434913
wss.84ff3ac8e218e79495ef5feea1961d94	*
wss.8508808961d5a0b2b1f2a89349f43b2	0.023197049
wss.85171c4c0f3440683c143af07c12991a	0.172497637
wss.851d357b09f16589712e24e65da171b7	0.033448051
wss.8523f3c66faff1acdcb6daac1e7c5fab	*
wss.852d32c9c0cd5912ce01c07526cf2aa4	0.010364774
wss.85335cc8e6ac212a3834555ce6c51ffe	0.010734017
wss.85395b5f99177f864311b8458795b94b	5.84e-04
wss.8543c91d02bccf6af226cc289c874eb7	*
wss.854aa7929fe52984522d5ed36a89b6a2	*
wss.855a694ff8dea99ef29900cc5f58dcb	*
wss.85624a7f2c95a594624115b94f0915a1	0.019566867
wss.8569a0c606bbba73d9985ad45fbb635e	0.014417236
wss.856af7985cf65ce9c2e7d069edab0831	0.03705054
wss.856b24cbdfb69fafcb0c0d433974e32b	*
wss.85741071e4ebdfa8e7e1af2463f76a8d	0.003580334
wss.8574daf4d23e75da042d36b1c1b84	0.03431549
wss.85759437a3778a5f1aec2282dd8bc87a	0.038336434
wss.858862a2b1a8f3bc9fd64f3f4b1fc8a1	0.055109257
wss.8589e65944de365351c41225db8e334	0.019312656
wss.858b400f7d2121753c66719c45320bd	9.36e-04
wss.859182efd11b40669018dc7bde518d9	0.011623379
wss.859e9c3a93ad1f03e1f4f9b641386c6a	0.047485864
wss.85a4db2738649b2dc72ae378512f15e4	*
wss.85a94f368a791343985b19765176f4ab	0.050238093
wss.85ad6844a52ec08cdf7d84aa9195db06	0.019301604
wss.85b52753cc7e7207cf004563556ddb36	0.018509294
wss.85b5858701c7103ceb1b1cfd9c64ee4	*
wss.85b635390f64d31235836c728d324152	0.015927356
wss.85bc9513792ada89462479eb905fda86	*
wss.85bfe7aa76b35a8033d41eef0a52e275	0.025851921
wss.85c9d40715e2607fe9f110baa2a9ff2b	0.029085879
wss.85d5e7be548357baee0fa456543b8166	0.019532918
wss.85d798b46fbe9796a7ae908bfd3bbe6f	*
wss.85d8a1ad55fa646878725384d6baf445	0.041867598
wss.85e52b4542fdb2a398d5fc0473d00a1c	0.042246733
wss.85f535b5ff34d58e452f233142155aa6	0.043554634
wss.85fab549c9ff3981f11c3739edd52fa3	0.04832273
wss.86086bc377f4e5176cc7fc854a32be18	*
wss.860b43767404c29c7f17ed035f1df84	*
wss.860e7a466d55aff148fc33e112dcdca3	0.009432605
wss.8612673d2c0293c11e4bad38b37dec56	*
wss.8616abb970a10dff265d1076b4b6c5c	*
wss.86175eb31a23a452757a72d9e80d1698	*
wss.861774468fe54110690f9277b71aaf7b	*
wss.861a68d3c2aafa6288eeb97111deefa8	*
wss.8627a6821223d0dd985620cba44cf716	0.033955138
wss.862bfec620cb25ece0c8359faeb78bbe	*
wss.863278541f2d3b6f8f6954a9f606d84e	0.021026857
wss.8636a82bdf420728fb51ce209a6c6ab1	0.056063811
wss.8643db99ba0ab711a8840b31c6de34ce	0.022158424
wss.86465ae67399dfb230ef2d42e83077df	3.12e-04
wss.8647bc3a58eb9d04493a4a2a112261d3	0.024790844
wss.864fbf39c3d0cf43b9d7c2fc41e80228	0.030424377
wss.864ff3d10d02026ccb2a965e75be701c	0.031038969
wss.865d33a49f21048cc1584fff35347dc6	7.56e-04
wss.866180a3962eb78526acd17789ec9c7b	4.62e-05
wss.866552d994de3a252ea98d69e91ba870	0.030619988
wss.866a8e1da9f9ca36ba50ac9405bdcf2a	0.039763923
wss.866ba2af4ee624d0f44c04861b156235	*
wss.866f5bf7d77f02a4e01da2b11a3f3db	0.003485251
wss.8673624123334c93aa1e22679f1f6a63	*
wss.867491181b7850b061c9ad0ab1ae1d49	0.021368806
wss.8674af87da14a32a3e3f7ca8c87ce134	*
wss.8678962ab3258ac9228dbb902c1c3d4f	*
wss.867d9945687ada13bb62a53e25c6d701	0.003320725
wss.867e571c3e29dfbf66537617184ecf	0.03407753
wss.867e84c11ca4a193c9a7dd079fc652c8	0.008611877
wss.8681ef9160fe431771e72001f9e1cdc7	0.027578513
wss.868211294708cd885dcc48e3378efe7	*
wss.8689c0f170e62baa3243977ac99cb30	0.014908915
wss.86905b35aca5a3f11f8d8332ee17945a	0.042822089
wss.8691c6558e4d22d15f4cdfe420b20d8e	0.00189166
wss.869239319af21ac873e1a72a98ace41d	*
wss.86954808ef0d9ade859e000cdbd98252	*
wss.8697ecbd37b04261fcede52065dac3f	*
wss.86a25532f255728fdaeb838d0771f3b5	0.034273154
wss.86aa77ea2b018d7ba3ec37381c9adf46	0.009724553
wss.86ab8423415349e6fad7f870c0e9e89	0.026444735
wss.86aeb390d0021ec3a437a9ea2e833149	*
wss.86b53eaa94f7a36bcc297be2e1a11889	*
wss.86b551bacf67ac442d4ead5a1be351b7	0.011443342
wss.86bda959021c63b48242cb5dc48c7177	0.0379569
wss.86c39bc671f0992bff7e95552a1d6a0e	*
wss.86c51bb7ed75c3de18c2ef97a78d01b	0.031962514
wss.86d4cf0d079296097b8719315327c582	3.72e-04
wss.86d8257cb63cf1cb29c4be4831583165	0.022641751
wss.86d9102ab3d5b638ebbef56ea25e4b3	0.056872515
wss.86e3c4b230f07031411c679938d00104	0.027406926
wss.86e9fe33102d633b9a866d7bb18ca5d8	0.0362013
wss.86eadf082cd8887a35836c728d324152	0.033228984
wss.86f04d19c923fb4cdc839147f1efce1b	0.007994034
wss.86f7ebdf535cee9a9989f623ede600e6	0.00389142
wss.86fb894fa71f72de6909c1f1876519da	0.01066867
wss.86fffd7992bcf081eb4d90d878fc8d02	0.029964863
wss.8701046c07327e3063f9008a349ae40b	0.021491404
wss.87024d8c38e96a21bfb5a6b5ed225620	0.005131954
wss.87049b9e9ea15657900fec5e14cd0f23	*
wss.870957a98b8e7aa950a148fa1cc89f91	2.65e-04
wss.870de932f2bf1535a054bc5ddc395bb5	0.008666601
wss.87115561afe473cc363315335dd461ec	0.001347709
wss.871c6e5166e62e47bfde140a3f1e01f3	0.008545119
wss.871c95ddf6fcfff5a2aebf4c02eb5852	0.019296905
wss.871dcd6740ed8d2891a7ac029a825f73	0.011515405
wss.8723b360a0b992ce5a7705efa85bb32	*
wss.872767dd790ffdf460ddc468fe733ed1	0.02620664
wss.8727c342e3ff2189859a7164d38b0d13	0.009930144
wss.872cafaa1a4b658878df813b603fccea	0.002514532
wss.8738ee65cff8458994f33b33b4fc2a9c	0.036833552
wss.87394cb3a6c8993b9cbcf59f3bb056a8	0.054026816
wss.873ca2b9958f1d03e3bb8e7293aabcf1	*
wss.8745cdb53fc849851666e1246e760f82	0.021680224
wss.8748b67d0ba5f35f724d867867ccd9fb	0.067455207
wss.874ce469cb4d3de0717063e37790aee2	*
wss.874fcf4afe801f80219941ba726b857b	0.030732961
wss.8753d446360545aeb554b42ae3ae3fa0	0.076151578
wss.8754e9aaeecabbe7b12f3136bf6bffbd	0.023459119
wss.8758a32e0094933d490ab08e3f699eed	*
wss.87593298595dfd9824c5e2f912285e29	0.001425205
wss.875ca705eaac19a6b216fb38ac0eb009	0.005127839
wss.875e3640565a0d6762f7a476489c12ed	*
wss.876a4bea4fc35db067fd6c1ab7f8324	4.06e-04
wss.876f974fb8b7becd9aa57619897b669d	0.027883622
wss.8775cf1fca23ce85dea31ce253437e6	*
wss.8775d936d5f3f38176145360ae4439bd	0.027008832
wss.877ba33e0c60bbc8f1a63eb2ff8e7376	1.21e-04
wss.87870712d104cf964fc1553be5e987de	0.022257419
wss.878767d96ae00079a1ad4813ad2137e	0.048040694
wss.8788b89a7744d409909d2da79391704	*
wss.878d76c9657bec71fa58f9bd5c78b9e4	0.003276799
wss.8794bda111a64fee40417cc01ef69304	*
wss.8796f70d4ed706bb19e6dc7f8f5bb539	0.018750305
wss.879727590f0649c167964ba700cd97f5	0.00273579
wss.879c4e24a616d16f236ec6c956fa2841	0.017718384
wss.879d3460059fb0a4432f848a780c0c89	0.02832096
wss.879ddc20ce703e7e4f782ac57aea97b	*
wss.87acae1c0253280297f47f3057557cbe	0.002079308
wss.87bdac1e34f3e6146db2ac45db35c175	0.025594669
wss.87bf190248b454fd8b3bc7adf52c7243	0.001514166
wss.87bf4314026d0491a91d2d15305483d3	*
